0,0.3019607961177826,2.878394365310669,0.30000001192092896,3.2361652851104736
0,0.45686277747154236,2.0835647583007812,0.46562501788139343,2.3357274532318115
0,0.5210784673690796,1.7904013395309448,0.453125,1.9922370910644531
0,0.5588235855102539,1.480391502380371,0.48125001788139343,1.8126121759414673
0,0.5794118046760559,1.34809148311615,0.5250000357627869,1.6510273218154907
0,0.6161764860153198,1.2033663988113403,0.606249988079071,1.267107367515564
0,0.6460784673690796,1.0967861413955688,0.625,1.1452077627182007
0,0.6578431725502014,1.068018913269043,0.6031250357627869,1.2723077535629272
0,0.6524510383605957,1.0314899682998657,0.5531250238418579,1.3074164390563965
0,0.6931372880935669,0.9281283617019653,0.637499988079071,1.1348003149032593
0,0.7049019932746887,0.9030476808547974,0.596875011920929,1.1576319932937622
0,0.7215686440467834,0.8430737257003784,0.628125011920929,1.14224374294281
0,0.7299020290374756,0.8600186109542847,0.625,1.2605255842208862
0,0.7112745642662048,0.8677089810371399,0.7125000357627869,0.811295211315155
0,0.7328431606292725,0.807309091091156,0.731249988079071,0.8062744140625
0,0.7367647290229797,0.8116231560707092,0.596875011920929,1.5350128412246704
0,0.7352941632270813,0.7859950065612793,0.703125,0.8994779586791992
